customer_id,age,gender,employment_status,monthly_income,loan_amount,loan_term,loan_purpose,credit_score,bvn_verified,previous_loans,previous_defaults,guarantor_available,region,defaulted
CUST00621,43,Male,Employed,193967,451152,12,Business,552,1,0,0,1,Port Harcourt,0
CUST00622,33,Male,Unemployed,27598,351953,6,Business,702,1,1,0,0,Lagos,0
CUST00623,43,Male,Employed,86857,473058,6,Education,804,1,0,0,0,Kano,0
CUST00624,46,Female,Self-employed,131533,319739,9,Rent,536,1,0,0,1,Enugu,1
CUST00625,49,Female,Employed,156974,269725,3,Medical,690,0,0,0,1,Port Harcourt,0
CUST00626,56,Female,Employed,164972,53189,9,Travel,430,1,3,1,0,Enugu,1
CUST00627,59,Male,Student,28659,400179,12,Travel,388,1,2,0,1,Kano,1
CUST00628,53,Male,Student,19307,429720,18,Rent,557,1,0,0,0,Kano,0
CUST00629,35,Male,Unemployed,23464,444846,3,Travel,684,0,0,0,0,Enugu,0
CUST00630,33,Male,Self-employed,69103,299494,18,Business,688,1,3,1,1,Lagos,1
CUST00631,46,Male,Self-employed,30661,20308,3,Education,622,1,0,0,1,Kano,0
CUST00632,57,Female,Self-employed,31610,305921,6,Business,544,0,0,0,1,Ibadan,1
CUST00633,42,Female,Self-employed,62880,345748,9,Rent,676,1,3,1,1,Port Harcourt,0
CUST00634,53,Female,Unemployed,21090,230050,3,Travel,671,1,1,1,1,Kano,1
CUST00635,29,Male,Employed,157401,246421,6,Rent,500,1,0,0,1,Ibadan,0
CUST00636,56,Male,Student,17441,42241,3,Education,522,1,0,0,1,Kano,0
CUST00637,42,Female,Unemployed,30798,481849,3,Travel,483,1,2,1,0,Port Harcourt,1
CUST00638,30,Male,Unemployed,34360,35643,6,Medical,684,1,2,0,1,Ibadan,0
CUST00639,32,Female,Self-employed,167695,317383,12,Medical,626,1,4,0,0,Ibadan,0
CUST00640,58,Female,Self-employed,131922,445253,18,Rent,482,1,1,1,1,Abuja,1
CUST00641,24,Male,Student,14260,374365,3,Rent,676,1,0,0,0,Ibadan,1
CUST00642,58,Female,Employed,123557,35938,9,Business,740,1,1,0,0,Enugu,0
CUST00643,22,Female,Unemployed,34908,67177,3,Rent,552,1,0,0,1,Ibadan,0
CUST00644,53,Male,Student,21047,414545,12,Business,606,0,1,0,1,Abuja,0
CUST00645,39,Female,Employed,157632,211048,3,Rent,537,1,0,0,1,Ibadan,0
CUST00646,41,Female,Unemployed,39092,246610,12,Business,752,1,1,1,1,Ibadan,1
CUST00647,38,Male,Self-employed,31633,405482,12,Business,722,1,0,0,1,Ibadan,0
CUST00648,40,Male,Student,20985,37976,6,Rent,522,1,1,0,1,Kano,1
CUST00649,41,Female,Unemployed,27751,247685,12,Medical,507,1,1,1,1,Kano,1
CUST00650,56,Female,Unemployed,42941,279169,6,Business,574,1,1,0,1,Abuja,1
CUST00651,27,Male,Employed,197443,399125,6,Business,569,1,1,0,1,Abuja,0
CUST00652,24,Female,Student,18602,210284,9,Education,463,1,1,0,0,Lagos,1
CUST00653,18,Female,Self-employed,34919,179892,12,Medical,802,1,2,1,0,Port Harcourt,1
CUST00654,50,Female,Employed,176242,30405,3,Rent,634,1,1,0,1,Enugu,0
CUST00655,55,Female,Employed,114008,433557,6,Medical,669,1,1,0,0,Abuja,0
CUST00656,27,Male,Self-employed,74356,341748,9,Education,665,1,2,0,1,Ibadan,0
CUST00657,47,Male,Unemployed,25185,427117,9,Rent,459,1,0,0,0,Lagos,1
CUST00658,26,Female,Student,23822,413634,18,Travel,501,1,1,0,0,Abuja,1
CUST00659,18,Male,Student,26998,18471,3,Rent,636,1,2,0,1,Lagos,1
CUST00660,54,Male,Employed,169635,11876,6,Rent,609,1,1,0,1,Abuja,0
CUST00661,27,Female,Unemployed,13904,283360,3,Travel,530,1,0,0,1,Ibadan,0
CUST00662,51,Female,Employed,126847,90391,3,Business,550,1,3,2,0,Abuja,1
CUST00663,45,Female,Self-employed,149981,86889,3,Medical,642,0,0,0,0,Lagos,0
CUST00664,38,Male,Student,10005,367327,3,Rent,603,1,3,2,0,Ibadan,1
CUST00665,18,Female,Student,14472,134784,12,Business,686,1,0,0,0,Port Harcourt,0
CUST00666,45,Female,Self-employed,92390,222292,9,Rent,450,1,1,0,0,Abuja,0
CUST00667,47,Female,Unemployed,31566,405692,12,Rent,558,1,0,0,1,Lagos,0
CUST00668,39,Male,Unemployed,55719,487869,12,Education,375,1,0,0,0,Ibadan,1
CUST00669,29,Female,Employed,140029,168365,3,Medical,704,1,0,0,0,Port Harcourt,0
CUST00670,37,Male,Student,28586,362407,6,Travel,760,1,1,1,0,Abuja,1
CUST00671,23,Male,Student,25460,144843,9,Education,452,1,1,1,1,Ibadan,1
CUST00672,58,Female,Unemployed,36443,164326,18,Travel,510,1,0,0,1,Kano,1
CUST00673,49,Female,Unemployed,39088,222992,6,Business,559,0,0,0,0,Kano,0
CUST00674,58,Male,Employed,152002,428682,9,Business,520,0,1,1,1,Port Harcourt,1
CUST00675,58,Female,Self-employed,93170,449155,6,Business,359,1,0,0,1,Abuja,1
CUST00676,36,Male,Unemployed,33519,383795,18,Business,698,1,0,0,1,Abuja,1
CUST00677,47,Female,Unemployed,33418,108276,6,Rent,593,1,0,0,0,Abuja,0
CUST00678,57,Female,Unemployed,28239,426750,18,Business,619,1,1,0,0,Enugu,0
CUST00679,43,Female,Self-employed,74853,219285,18,Rent,572,0,2,1,1,Port Harcourt,1
CUST00680,26,Female,Self-employed,115573,33012,12,Business,682,1,1,0,1,Lagos,0
CUST00681,19,Male,Self-employed,112766,55622,18,Rent,579,1,2,0,0,Lagos,0
CUST00682,50,Female,Employed,143477,348737,9,Travel,703,1,1,0,0,Abuja,0
CUST00683,28,Male,Unemployed,25979,183251,6,Medical,489,0,1,1,0,Lagos,1
CUST00684,40,Male,Self-employed,79770,428763,18,Rent,717,1,0,0,0,Lagos,0
CUST00685,58,Female,Employed,204554,412211,9,Education,560,1,1,0,1,Ibadan,0
CUST00686,32,Male,Unemployed,22540,132736,9,Medical,533,1,0,0,1,Abuja,0
CUST00687,26,Male,Student,18819,372608,12,Medical,634,1,2,0,1,Abuja,0
CUST00688,41,Female,Self-employed,117620,149301,18,Rent,508,1,1,1,0,Port Harcourt,1
CUST00689,54,Female,Unemployed,25851,299499,6,Rent,664,1,0,0,0,Enugu,0
CUST00690,49,Male,Student,25273,268355,18,Business,596,1,1,0,1,Abuja,1
CUST00691,18,Female,Self-employed,61545,17435,18,Business,368,1,1,0,0,Port Harcourt,0
CUST00692,19,Male,Unemployed,26559,188873,3,Rent,562,1,1,0,0,Kano,0
CUST00693,49,Female,Self-employed,107776,14409,3,Medical,702,1,1,0,0,Port Harcourt,0
CUST00694,28,Male,Unemployed,14797,52039,6,Rent,694,0,2,0,1,Enugu,0
CUST00695,35,Male,Unemployed,17153,484192,9,Business,688,1,2,0,1,Enugu,0
CUST00696,27,Male,Employed,143583,362963,12,Education,697,1,1,0,1,Enugu,0
CUST00697,26,Female,Self-employed,110802,251015,12,Education,561,1,1,1,0,Port Harcourt,0
CUST00698,35,Female,Student,18398,338939,3,Education,422,0,1,1,1,Ibadan,1
CUST00699,30,Male,Self-employed,126855,241114,12,Business,717,1,0,0,1,Lagos,0
CUST00700,38,Female,Employed,190001,60940,9,Medical,658,1,1,1,1,Lagos,0
CUST00701,26,Male,Unemployed,45990,211357,6,Education,656,1,2,1,1,Abuja,1
CUST00702,41,Male,Employed,182823,184631,9,Travel,545,0,2,0,0,Ibadan,0
CUST00703,46,Female,Employed,64058,240969,12,Rent,411,0,0,0,1,Ibadan,1
CUST00704,35,Female,Self-employed,47241,408239,3,Business,602,1,0,0,1,Kano,0
CUST00705,43,Male,Self-employed,90208,250440,12,Travel,649,1,1,1,1,Enugu,0
CUST00706,57,Female,Unemployed,33929,60721,9,Rent,649,0,0,0,1,Lagos,0
CUST00707,30,Male,Student,18000,448591,18,Travel,525,1,1,1,1,Port Harcourt,1
CUST00708,46,Male,Employed,126589,444928,9,Business,695,1,0,0,0,Port Harcourt,0
CUST00709,19,Male,Unemployed,30870,149410,18,Education,496,0,2,1,1,Abuja,1
CUST00710,39,Male,Employed,110099,134475,6,Rent,762,1,3,2,1,Enugu,0
CUST00711,48,Female,Employed,140396,183947,12,Business,359,1,2,0,1,Kano,0
CUST00712,30,Female,Student,22896,289453,12,Medical,741,0,0,0,0,Lagos,1
CUST00713,25,Female,Self-employed,103035,177099,9,Education,662,1,1,0,1,Kano,0
CUST00714,36,Male,Student,10000,323299,3,Medical,579,0,1,1,0,Port Harcourt,1
CUST00715,20,Female,Unemployed,28290,207172,6,Medical,783,0,1,0,0,Ibadan,0
CUST00716,33,Male,Self-employed,70805,474968,3,Business,797,1,1,1,0,Enugu,1
CUST00717,27,Female,Student,14089,57949,18,Rent,672,1,1,0,0,Ibadan,0
CUST00718,33,Male,Student,22286,472580,18,Education,809,1,1,0,0,Ibadan,0
CUST00719,39,Female,Self-employed,143857,282774,12,Medical,669,1,0,0,1,Lagos,0
CUST00720,36,Female,Employed,158856,355201,18,Travel,576,1,2,0,1,Ibadan,0
CUST00721,33,Male,Employed,158765,320301,12,Rent,667,0,1,0,1,Abuja,0
CUST00722,36,Male,Self-employed,145836,255901,6,Business,714,1,2,0,1,Port Harcourt,0
CUST00723,24,Male,Student,19454,407026,6,Rent,603,1,0,0,0,Ibadan,0
CUST00724,23,Female,Unemployed,18802,316732,3,Business,706,0,1,0,1,Port Harcourt,1
CUST00725,41,Female,Unemployed,33583,217850,9,Travel,480,1,0,0,1,Port Harcourt,1
CUST00726,20,Male,Student,15548,348136,3,Education,662,1,1,0,0,Abuja,1
CUST00727,59,Male,Employed,112840,235450,3,Travel,696,0,0,0,1,Lagos,0
CUST00728,46,Female,Unemployed,31070,230845,12,Medical,616,1,4,2,0,Port Harcourt,0
CUST00729,52,Female,Student,19841,56055,3,Rent,803,1,2,2,1,Kano,1
CUST00730,31,Female,Self-employed,105184,435553,18,Travel,690,1,2,0,0,Enugu,0
CUST00731,50,Female,Employed,212747,16255,12,Medical,596,1,1,0,1,Enugu,0
CUST00732,49,Male,Employed,165684,408443,12,Medical,565,1,4,1,0,Kano,0
CUST00733,50,Male,Unemployed,26014,337689,9,Medical,648,1,1,0,1,Kano,0
CUST00734,21,Female,Employed,165319,285124,6,Rent,567,0,0,0,1,Kano,0
CUST00735,35,Female,Unemployed,24333,127213,9,Education,684,1,0,0,1,Ibadan,0
CUST00736,41,Male,Self-employed,61694,424522,12,Rent,694,1,0,0,1,Port Harcourt,0
CUST00737,50,Female,Unemployed,34928,396629,3,Travel,683,1,1,0,0,Abuja,0
CUST00738,59,Male,Unemployed,14245,471490,18,Education,575,1,0,0,1,Abuja,0
CUST00739,34,Male,Self-employed,67498,102429,6,Rent,810,1,2,1,0,Lagos,0
CUST00740,29,Male,Employed,180015,144650,12,Business,552,1,0,0,1,Kano,0
CUST00741,33,Male,Unemployed,46533,459155,9,Education,662,1,1,0,0,Ibadan,0
CUST00742,25,Female,Employed,168061,308091,3,Rent,548,1,1,1,1,Kano,0
CUST00743,25,Female,Student,24693,96574,6,Education,477,1,1,0,0,Ibadan,1
CUST00744,55,Female,Unemployed,34210,154953,6,Medical,725,1,2,1,0,Enugu,0
CUST00745,44,Male,Unemployed,40994,287272,3,Education,581,0,1,0,1,Lagos,1
CUST00746,46,Male,Self-employed,96983,305578,6,Rent,765,1,2,0,1,Enugu,0
CUST00747,27,Male,Unemployed,10344,224766,12,Travel,541,1,0,0,1,Lagos,1
CUST00748,26,Male,Student,25270,19825,6,Rent,670,1,3,0,1,Ibadan,1
CUST00749,24,Male,Self-employed,129741,156516,9,Travel,649,1,1,1,1,Kano,0
CUST00750,30,Female,Student,21706,442589,12,Medical,750,1,1,1,1,Port Harcourt,1
CUST00751,40,Female,Self-employed,158580,372414,12,Medical,810,1,0,0,1,Enugu,0
CUST00752,46,Female,Employed,167293,468637,3,Travel,449,1,1,0,0,Enugu,0
CUST00753,54,Female,Unemployed,30635,350465,9,Business,550,1,0,0,1,Port Harcourt,1
CUST00754,26,Male,Unemployed,29048,126164,9,Medical,566,1,0,0,0,Kano,0
CUST00755,30,Female,Unemployed,28747,96930,6,Rent,539,0,2,0,1,Ibadan,1
CUST00756,25,Male,Employed,102945,438556,18,Education,486,1,2,0,1,Enugu,1
CUST00757,48,Female,Self-employed,86208,303720,3,Education,412,0,1,0,0,Kano,0
CUST00758,58,Female,Student,20248,286865,12,Education,699,1,2,0,0,Enugu,0
CUST00759,24,Male,Self-employed,42334,195232,9,Rent,682,0,1,1,0,Enugu,1
CUST00760,52,Female,Unemployed,30284,263926,18,Medical,602,1,0,0,0,Abuja,0
CUST00761,40,Male,Unemployed,35907,21951,3,Education,577,1,1,0,1,Abuja,0
CUST00762,52,Female,Self-employed,60606,141986,9,Business,656,1,1,0,0,Abuja,0
CUST00763,45,Female,Self-employed,82416,20245,9,Education,664,1,0,0,1,Kano,0
CUST00764,54,Female,Unemployed,47927,330111,18,Medical,724,0,2,1,1,Port Harcourt,1
CUST00765,29,Male,Student,19190,284740,3,Travel,643,0,0,0,0,Ibadan,0
CUST00766,18,Male,Student,19471,211462,6,Travel,723,1,1,0,1,Lagos,1
CUST00767,33,Female,Unemployed,33207,132540,12,Business,516,1,1,0,1,Abuja,1
CUST00768,48,Male,Self-employed,40983,486840,9,Education,702,0,0,0,0,Ibadan,0
CUST00769,24,Female,Self-employed,191676,330351,9,Rent,786,1,1,0,1,Lagos,0
CUST00770,45,Female,Unemployed,27405,368617,6,Medical,850,1,2,1,0,Enugu,1
CUST00771,52,Male,Employed,164002,250322,12,Medical,679,1,2,0,1,Abuja,0
CUST00772,46,Male,Self-employed,111648,203439,12,Business,563,1,1,0,0,Abuja,0
CUST00773,49,Female,Student,18495,241684,12,Education,752,1,0,0,1,Port Harcourt,1
CUST00774,34,Female,Employed,169768,433110,3,Travel,555,1,0,0,1,Abuja,0
CUST00775,32,Female,Employed,132909,259780,9,Travel,564,1,0,0,0,Abuja,0
CUST00776,58,Male,Employed,136350,453146,6,Rent,562,1,3,0,0,Enugu,0
CUST00777,55,Female,Unemployed,30733,337980,6,Business,696,1,0,0,1,Port Harcourt,1
CUST00778,56,Female,Self-employed,195676,25175,3,Business,523,1,0,0,1,Kano,0
CUST00779,47,Female,Student,18803,211296,18,Travel,667,0,0,0,1,Ibadan,0
CUST00780,44,Female,Student,18406,393180,6,Medical,454,1,1,1,1,Port Harcourt,1
CUST00781,29,Female,Self-employed,145604,480947,6,Education,806,1,0,0,1,Lagos,0
CUST00782,35,Male,Self-employed,75345,462060,6,Rent,628,1,0,0,0,Enugu,0
CUST00783,44,Male,Self-employed,106441,423088,3,Medical,558,1,1,0,1,Enugu,0
CUST00784,38,Male,Student,16700,174865,9,Travel,522,1,1,0,0,Ibadan,0
CUST00785,24,Male,Employed,133872,324682,3,Business,712,1,0,0,0,Lagos,0
CUST00786,55,Male,Student,20695,490069,12,Education,595,1,0,0,1,Lagos,1
CUST00787,48,Female,Student,24866,204841,6,Rent,662,1,0,0,1,Enugu,0
CUST00788,21,Male,Unemployed,10000,230070,12,Business,576,1,1,1,1,Enugu,0
CUST00789,39,Female,Self-employed,167236,271109,12,Business,640,1,1,1,1,Ibadan,0
CUST00790,53,Male,Unemployed,33957,367542,3,Business,614,0,2,1,1,Port Harcourt,1
CUST00791,46,Male,Self-employed,92998,376634,9,Travel,679,0,0,0,1,Abuja,0
CUST00792,21,Female,Student,13296,317062,9,Rent,568,1,0,0,0,Lagos,0
CUST00793,21,Female,Self-employed,138916,128669,12,Medical,507,0,1,0,0,Abuja,0
CUST00794,42,Male,Employed,127518,138529,3,Business,569,1,0,0,1,Ibadan,0
CUST00795,22,Female,Self-employed,83800,162182,3,Travel,632,1,1,1,1,Lagos,0
CUST00796,27,Male,Unemployed,34935,20879,6,Education,586,1,1,0,1,Kano,0
CUST00797,57,Female,Student,19979,436265,3,Business,788,0,2,1,1,Abuja,1
CUST00798,47,Male,Unemployed,25094,345913,9,Medical,585,1,0,0,1,Port Harcourt,0
CUST00799,23,Male,Employed,137939,10887,3,Business,672,1,0,0,1,Abuja,0
CUST00800,27,Male,Unemployed,22932,123059,9,Education,636,1,2,1,1,Ibadan,1
CUST00801,50,Female,Employed,144950,335396,9,Medical,659,1,0,0,0,Abuja,0
CUST00802,37,Male,Student,21440,189829,12,Education,649,0,4,0,0,Kano,1
CUST00803,43,Female,Student,10000,71643,12,Rent,675,1,1,0,1,Lagos,0
CUST00804,49,Male,Employed,204626,398424,6,Business,643,1,0,0,1,Port Harcourt,0
CUST00805,30,Female,Student,29530,186357,6,Travel,551,1,0,0,1,Port Harcourt,0
CUST00806,47,Female,Employed,181961,133389,6,Education,574,1,2,0,1,Port Harcourt,0
CUST00807,36,Male,Student,26527,351055,12,Business,442,1,0,0,1,Lagos,1
CUST00808,27,Female,Unemployed,10000,205062,3,Travel,633,0,0,0,1,Enugu,1
CUST00809,28,Male,Unemployed,36946,229108,18,Travel,630,1,1,0,1,Enugu,0
CUST00810,57,Male,Student,15120,19937,6,Education,666,1,1,0,1,Kano,0
CUST00811,36,Female,Self-employed,129774,312065,18,Travel,665,1,4,0,0,Lagos,0
CUST00812,56,Male,Self-employed,78769,276334,18,Education,494,1,0,0,1,Port Harcourt,0
CUST00813,57,Male,Employed,199876,313528,12,Medical,575,1,1,0,1,Abuja,0
CUST00814,38,Female,Unemployed,35823,281699,3,Travel,651,0,2,1,0,Abuja,1
CUST00815,31,Female,Student,28014,418355,6,Business,593,1,2,2,1,Port Harcourt,1
CUST00816,33,Female,Student,25237,384169,3,Education,314,1,2,0,1,Port Harcourt,1
CUST00817,32,Female,Employed,92184,153943,12,Business,835,1,1,0,0,Lagos,0
CUST00818,40,Female,Student,17762,250841,3,Travel,665,1,0,0,0,Ibadan,0
CUST00819,23,Male,Employed,94100,144974,18,Travel,701,1,0,0,1,Enugu,0
CUST00820,31,Female,Self-employed,42451,11822,12,Medical,577,1,1,0,1,Kano,0
CUST00821,40,Male,Self-employed,86630,91333,12,Medical,671,1,1,0,1,Ibadan,0
CUST00822,53,Female,Unemployed,39143,10773,12,Business,493,1,0,0,0,Lagos,1
CUST00823,49,Male,Employed,138086,323948,9,Medical,595,1,0,0,1,Enugu,0
CUST00824,50,Female,Unemployed,41062,67563,3,Business,620,1,1,0,1,Abuja,0
CUST00825,32,Female,Self-employed,49228,478839,12,Business,753,1,2,1,1,Kano,1
CUST00826,56,Male,Self-employed,136363,482386,3,Education,443,0,0,0,0,Abuja,0
CUST00827,46,Female,Self-employed,110264,393156,9,Business,801,0,1,0,1,Port Harcourt,0
CUST00828,44,Male,Employed,141951,261799,12,Education,617,1,0,0,0,Enugu,0
CUST00829,46,Male,Student,17974,173212,3,Travel,670,1,0,0,1,Enugu,0
CUST00830,48,Male,Student,22365,10201,18,Education,529,1,1,0,1,Ibadan,1
CUST00831,59,Male,Self-employed,79988,139118,6,Business,340,1,0,0,1,Port Harcourt,0
CUST00832,24,Female,Student,17932,227615,12,Travel,603,1,3,1,1,Enugu,1
CUST00833,45,Male,Unemployed,40483,297067,12,Medical,591,1,2,1,1,Kano,1
CUST00834,29,Female,Self-employed,95363,42288,6,Education,637,0,2,0,0,Ibadan,0
CUST00835,26,Female,Unemployed,38117,247787,18,Rent,633,1,3,1,0,Abuja,1
CUST00836,19,Male,Unemployed,21188,333070,9,Rent,480,1,0,0,0,Enugu,1
CUST00837,48,Male,Unemployed,10584,438051,3,Medical,361,1,1,1,0,Ibadan,1
CUST00838,48,Female,Student,13788,10664,18,Medical,429,1,3,1,0,Port Harcourt,1
CUST00839,27,Male,Employed,143539,456397,3,Education,699,1,0,0,1,Abuja,0
CUST00840,44,Male,Employed,216640,60089,6,Medical,617,1,2,1,1,Abuja,0
CUST00841,43,Female,Unemployed,39764,340367,6,Business,486,1,0,0,0,Enugu,0
CUST00842,20,Female,Self-employed,100291,444682,18,Business,666,1,1,0,1,Kano,0
CUST00843,54,Female,Employed,154497,209792,18,Travel,672,1,3,1,1,Abuja,0
CUST00844,43,Female,Self-employed,21418,27449,18,Medical,451,1,1,1,0,Enugu,1
CUST00845,36,Male,Student,12522,39435,12,Education,598,1,0,0,1,Enugu,1
CUST00846,37,Female,Employed,142289,346421,3,Medical,693,1,1,0,1,Abuja,0
CUST00847,50,Female,Self-employed,197648,481806,9,Travel,643,1,1,1,1,Ibadan,0
CUST00848,50,Male,Self-employed,101285,374584,9,Education,427,1,0,0,1,Abuja,1
CUST00849,52,Male,Self-employed,177334,442841,6,Travel,625,1,0,0,0,Lagos,0
CUST00850,29,Female,Employed,162258,336200,12,Medical,710,1,1,0,1,Ibadan,0
CUST00851,37,Female,Self-employed,107479,201635,6,Travel,595,0,0,0,1,Kano,0
CUST00852,32,Male,Unemployed,30249,257322,12,Rent,532,0,0,0,0,Lagos,1
CUST00853,54,Male,Unemployed,35985,417726,18,Business,534,1,0,0,1,Enugu,1
CUST00854,56,Female,Student,24734,90552,18,Travel,605,1,1,0,0,Kano,1
CUST00855,56,Male,Unemployed,24459,272273,18,Rent,598,1,0,0,0,Abuja,0
CUST00856,59,Male,Self-employed,77081,90141,12,Travel,699,1,1,0,0,Ibadan,0
CUST00857,22,Female,Employed,150322,317502,9,Rent,654,1,0,0,1,Abuja,0
CUST00858,46,Female,Unemployed,29557,176107,9,Medical,759,0,2,0,1,Abuja,1
CUST00859,33,Female,Employed,137110,424414,3,Medical,469,1,2,0,1,Port Harcourt,0
CUST00860,46,Male,Self-employed,41623,484330,3,Medical,693,1,0,0,0,Port Harcourt,0
CUST00861,41,Male,Student,15870,211243,9,Travel,474,1,2,1,1,Enugu,1
CUST00862,58,Female,Employed,183500,128544,18,Medical,623,1,0,0,1,Ibadan,0
CUST00863,49,Female,Student,17601,348012,3,Medical,596,1,0,0,0,Enugu,0
CUST00864,58,Male,Unemployed,14313,419426,18,Business,572,1,3,1,1,Lagos,1
CUST00865,30,Male,Employed,142010,459235,3,Rent,581,1,0,0,1,Enugu,0
CUST00866,31,Male,Student,12988,26746,3,Rent,809,1,3,0,0,Ibadan,1
CUST00867,51,Female,Employed,159525,156115,6,Business,570,1,1,1,1,Port Harcourt,0
CUST00868,19,Female,Employed,151570,380164,3,Business,607,1,2,1,1,Lagos,0
CUST00869,57,Male,Unemployed,44926,64136,18,Business,665,1,2,1,0,Ibadan,1
CUST00870,42,Male,Unemployed,16358,93949,12,Education,546,1,2,1,0,Port Harcourt,1
CUST00871,32,Female,Student,24888,140417,9,Business,541,1,3,1,0,Port Harcourt,1
CUST00872,55,Male,Employed,111853,326004,18,Business,484,1,2,1,1,Enugu,1
CUST00873,42,Male,Employed,169834,270484,9,Travel,659,0,1,0,1,Lagos,0
CUST00874,46,Female,Unemployed,46056,171085,18,Business,391,1,1,1,1,Kano,1
CUST00875,28,Female,Student,12197,353954,12,Business,738,1,1,0,1,Port Harcourt,0
CUST00876,21,Male,Self-employed,25010,262315,6,Education,578,0,1,1,1,Ibadan,1
CUST00877,32,Female,Self-employed,41579,157567,9,Medical,719,1,1,0,0,Lagos,1
CUST00878,50,Male,Employed,167300,303332,3,Business,733,1,2,1,0,Ibadan,0
CUST00879,51,Female,Employed,120620,498525,9,Rent,616,1,0,0,0,Enugu,0
CUST00880,37,Female,Self-employed,10000,292789,12,Travel,645,1,2,0,1,Abuja,0
CUST00881,26,Male,Self-employed,96643,289946,6,Travel,561,1,2,0,0,Kano,0
CUST00882,34,Male,Employed,165619,358453,6,Travel,583,1,3,1,0,Lagos,0
CUST00883,30,Female,Employed,144228,430253,9,Business,661,1,1,0,1,Kano,0
CUST00884,29,Male,Self-employed,131490,110207,18,Education,693,1,1,1,0,Kano,1
CUST00885,30,Female,Self-employed,113868,30273,6,Business,640,1,0,0,1,Kano,0
CUST00886,38,Male,Self-employed,84412,52262,9,Education,668,1,1,1,0,Port Harcourt,0
CUST00887,23,Female,Unemployed,35762,401842,18,Rent,580,1,1,1,1,Ibadan,1
CUST00888,18,Female,Unemployed,40200,207044,12,Rent,802,1,1,0,1,Lagos,0
CUST00889,49,Female,Self-employed,118006,213735,6,Education,589,1,2,1,1,Kano,1
CUST00890,45,Female,Self-employed,179203,168221,9,Education,664,1,1,0,1,Port Harcourt,0
CUST00891,41,Female,Unemployed,18832,259000,9,Education,785,0,2,1,1,Ibadan,1
CUST00892,28,Male,Self-employed,54434,165944,18,Business,661,1,1,1,0,Kano,1
CUST00893,52,Male,Self-employed,112734,94375,9,Business,628,1,0,0,1,Enugu,0
CUST00894,34,Male,Employed,124385,123611,18,Business,535,1,1,0,1,Ibadan,1
CUST00895,34,Female,Self-employed,81284,495971,3,Travel,798,1,0,0,1,Kano,0
CUST00896,27,Female,Self-employed,117469,55710,9,Education,640,1,3,1,1,Abuja,0
CUST00897,20,Female,Self-employed,54266,353400,12,Travel,567,1,1,0,1,Ibadan,0
CUST00898,49,Male,Student,11679,231197,9,Travel,688,1,2,0,0,Lagos,0
CUST00899,36,Male,Self-employed,242224,229699,18,Rent,624,1,0,0,1,Port Harcourt,0
CUST00900,20,Male,Self-employed,69001,19251,18,Travel,736,0,1,0,1,Enugu,0
CUST00901,39,Male,Student,18018,229507,9,Business,545,0,0,0,1,Abuja,1
CUST00902,40,Female,Self-employed,67015,387699,3,Medical,494,1,0,0,1,Kano,1
CUST00903,40,Male,Employed,139337,172089,6,Travel,748,0,2,2,0,Kano,1
CUST00904,25,Female,Student,30431,196739,12,Business,627,1,0,0,1,Lagos,1
CUST00905,23,Female,Employed,150998,414407,18,Medical,697,1,3,1,1,Enugu,0
CUST00906,30,Female,Self-employed,171330,286886,12,Education,827,1,4,1,1,Kano,0
CUST00907,25,Male,Unemployed,29612,441527,12,Rent,758,1,0,0,1,Ibadan,0
CUST00908,59,Female,Unemployed,20845,404458,9,Education,612,1,2,1,1,Port Harcourt,1
CUST00909,44,Male,Self-employed,86566,453256,12,Rent,635,1,1,0,0,Abuja,0
CUST00910,46,Male,Unemployed,32088,162194,6,Rent,605,1,1,1,1,Abuja,1
CUST00911,44,Male,Unemployed,35724,329086,18,Business,639,1,0,0,1,Enugu,1
CUST00912,45,Male,Student,20605,297089,9,Business,788,0,1,0,1,Port Harcourt,0
CUST00913,41,Female,Student,20220,270352,6,Travel,416,1,2,0,0,Abuja,0
CUST00914,25,Female,Employed,235359,330426,6,Business,569,1,0,0,0,Abuja,0
CUST00915,56,Male,Self-employed,125207,439533,18,Business,375,1,0,0,1,Ibadan,0
CUST00916,54,Male,Employed,135048,320546,6,Medical,626,1,2,1,0,Abuja,1
CUST00917,20,Female,Employed,96175,91895,9,Business,653,1,0,0,0,Abuja,0
CUST00918,42,Female,Student,18753,39061,12,Rent,611,1,3,2,0,Abuja,1
CUST00919,51,Female,Self-employed,28774,475049,18,Rent,750,1,0,0,1,Ibadan,0
CUST00920,35,Female,Self-employed,91479,334210,9,Education,662,1,0,0,1,Ibadan,0
CUST00921,23,Male,Self-employed,89918,196151,12,Education,562,1,0,0,1,Abuja,0
CUST00922,53,Male,Employed,139914,224602,6,Travel,660,1,0,0,1,Ibadan,0
CUST00923,50,Female,Self-employed,151555,19644,18,Business,488,1,3,2,1,Abuja,1
CUST00924,39,Female,Employed,131687,92663,18,Travel,636,1,2,0,0,Lagos,0
CUST00925,20,Male,Student,24134,404116,6,Travel,448,1,1,0,0,Ibadan,1
CUST00926,37,Male,Student,19381,97798,18,Education,562,1,1,0,1,Kano,1
CUST00927,54,Male,Student,20177,475533,6,Education,637,0,0,0,1,Port Harcourt,1
CUST00928,30,Female,Employed,137034,413033,12,Rent,520,1,0,0,0,Kano,1
CUST00929,59,Female,Self-employed,121162,417796,3,Medical,598,1,0,0,1,Ibadan,0
